"First Seen","Model","Device","Latitude","Longtitude","Altitude","Num Of Records","","MAC","SSID","Channel","RSSI","","MAC","SSID","Channel","RSSI","","MAC","SSID","Channel","RSSI","","MAC","SSID","Channel","RSSI","","MAC","SSID","Channel","RSSI","","MAC","SSID","Channel","RSSI","","MAC","SSID","Channel","RSSI","","MAC","SSID","Channel","RSSI","","MAC","SSID","Channel","RSSI","","MAC","SSID","Channel","RSSI"
"Fri Oct 27 16:12:01 IDT 2017","model=Lenovo PB2-690Y","device=PB2PRO","32.168575","34.813286","-9.0","2","","b4:ee:b4:36:d2:b0","ben moshe","1.0","-51.0","","b0:b2:8f:37:ba:c7","ben moshe","1.0","-62.0"
"Fri Oct 27 16:14:37 IDT 2017","model=Lenovo PB2-690Y","device=PB2PRO","32.168667","34.81322","38.0","9","","3c:1e:04:03:7f:17","Robert1","1.0","-81.0","","6a:12:f5:f9:5e:71","BezeqFree","8.0","-90.0","","c4:3d:c7:5a:79:1c","tslila","11.0","-87.0","","c0:ac:54:f5:7b:a7","osnatg370","11.0","-90.0","","a0:63:91:69:f6:af","OP2","1.0","-92.0","","30:b5:c2:fe:aa:56","NGOGA","6.0","-92.0","","48:db:50:34:c7:fb","HUAWEI-C7FB","1.0","-94.0","","74:da:38:50:77:f2","Howmanyistwo","2.0","-83.0","","98:e7:f4:c6:4b:37","DIRECT-35-HP DeskJet 3830 series","6.0","-93.0"
"Fri Oct 27 16:14:52 IDT 2017","model=Lenovo PB2-690Y","device=PB2PRO","32.16868","34.813217","39.0","2","","98:e7:f4:c6:4b:37","DIRECT-35-HP DeskJet 3830 series","6.0","-87.0","","f8:e9:03:13:74:ee","Ester","1.0","-96.0"
"Fri Oct 27 16:15:07 IDT 2017","model=Lenovo PB2-690Y","device=PB2PRO","32.168686","34.813217","40.0","2","","6a:12:f5:f9:5e:71","BezeqFree","8.0","-85.0","","00:02:6f:eb:a0:f4","hilda","11.0","-92.0"
"Fri Oct 27 16:15:37 IDT 2017","model=Lenovo PB2-690Y","device=PB2PRO","32.168827","34.812386","40.0","6","","fc:3f:db:7e:60:a6","DIRECT-A5-HP DeskJet 4670 series","10.0","-81.0","","14:cc:20:eb:cb:c6","May","1.0","-90.0","","58:f3:9c:62:d2:60","LANDAU HOME","1.0","-87.0","","fc:b4:e6:cf:d1:dd","HOTBOX-D1D7","1.0","-90.0","","7c:03:4c:ba:bf:55","HOTBOX-72B6","6.0","-90.0","","b0:41:1d:28:79:04","AEH-W4A1-b0411d287904","8.0","-96.0"
"Fri Oct 27 16:15:52 IDT 2017","model=Lenovo PB2-690Y","device=PB2PRO","32.168747","34.81096","41.0","20","","3c:1e:04:03:7f:17","Robert1","1.0","-86.0","","6a:12:f5:f9:5e:71","BezeqFree","8.0","-85.0","","c0:ac:54:f5:7b:a7","osnatg370","11.0","-89.0","","a0:63:91:69:f6:af","OP2","1.0","-92.0","","30:b5:c2:fe:aa:56","NGOGA","6.0","-88.0","","74:da:38:50:77:f2","Howmanyistwo","2.0","-87.0","","f8:e9:03:13:74:ee","Ester","1.0","-96.0","","00:02:6f:eb:a0:f4","hilda","11.0","-92.0","","fc:3f:db:7e:60:a6","DIRECT-A5-HP DeskJet 4670 series","10.0","-81.0","","14:cc:20:eb:cb:c6","May","1.0","-90.0","","58:f3:9c:62:d2:60","LANDAU HOME","1.0","-87.0","","fc:b4:e6:cf:d1:dd","HOTBOX-D1D7","1.0","-90.0","","7c:03:4c:ba:bf:55","HOTBOX-72B6","6.0","-90.0","","b0:41:1d:28:79:04","AEH-W4A1-b0411d287904","8.0","-96.0","","90:f6:52:28:38:19","HOTBOX111","11.0","-71.0","","c0:ac:54:f6:ae:5e","HOTBOX111","11.0","-76.0","","c4:6e:1f:30:2b:7c","Nomi Fix WIFI","1.0","-84.0","","98:e7:f4:00:94:35","DIRECT-33-HP OfficeJet 6950","6.0","-87.0","","ec:8c:a2:09:dd:48","LRWN","6.0","-89.0","","90:8d:78:b6:28:f6","Talfamily2","5.0","-92.0"
"Fri Oct 27 16:16:07 IDT 2017","model=Lenovo PB2-690Y","device=PB2PRO","32.16827","34.810307","45.0","7","","60:e3:27:bf:a1:a5","BARON WIFI 2.4","11.0","-80.0","","18:d6:c7:fb:1c:0e","Oberyn Martell","8.0","-83.0","","e4:6f:13:73:0a:c2","simon","8.0","-87.0","","c8:60:00:b1:d4:50","GUYFI","3.0","-90.0","","00:26:5a:77:8c:db","Rina","6.0","-90.0","","5c:83:8f:33:bd:68","terry_ap","1.0","-91.0","","e4:d5:3d:7d:d6:a2","HP-Print-a2-LaserJet 400 color","6.0","-90.0"
"Fri Oct 27 16:16:22 IDT 2017","model=Lenovo PB2-690Y","device=PB2PRO","32.16764","34.809887","45.0","23","","3c:1e:04:03:7f:17","Robert1","1.0","-86.0","","6a:12:f5:f9:5e:71","BezeqFree","8.0","-85.0","","c0:ac:54:f5:7b:a7","osnatg370","11.0","-89.0","","30:b5:c2:fe:aa:56","NGOGA","6.0","-88.0","","74:da:38:50:77:f2","Howmanyistwo","2.0","-87.0","","14:cc:20:eb:cb:c6","May","1.0","-90.0","","58:f3:9c:62:d2:60","LANDAU HOME","1.0","-87.0","","fc:b4:e6:cf:d1:dd","HOTBOX-D1D7","1.0","-90.0","","7c:03:4c:ba:bf:55","HOTBOX-72B6","6.0","-90.0","","b0:41:1d:28:79:04","AEH-W4A1-b0411d287904","8.0","-96.0","","90:f6:52:28:38:19","HOTBOX111","11.0","-71.0","","c0:ac:54:f6:ae:5e","HOTBOX111","11.0","-76.0","","c4:6e:1f:30:2b:7c","Nomi Fix WIFI","1.0","-84.0","","ec:8c:a2:09:dd:48","LRWN","6.0","-89.0","","90:8d:78:b6:28:f6","Talfamily2","5.0","-92.0","","c4:12:f5:80:24:0b","CEO-WiFi_2.4","1.0","-82.0","","78:e8:b6:69:2c:91","smartsell","1.0","-85.0","","0a:8d:db:6e:71:6d","888Corp","1.0","-86.0","","7c:b7:33:2e:76:73","Mouly","11.0","-87.0","","b0:aa:77:f1:3a:68","Shaked-Guest WiFi","11.0","-90.0","","06:8d:db:6e:71:6d","888Free","1.0","-80.0","","06:8d:db:6e:71:bf","888Free","1.0","-82.0","","06:8d:db:6e:71:be","888Free","11.0","-85.0"
"Fri Oct 27 16:16:31 IDT 2017","model=Lenovo PB2-690Y","device=PB2PRO","32.16763","34.80988","45.0","8","","b0:aa:77:f1:3a:68","Shaked-Guest WiFi","11.0","-83.0","","00:78:9e:fa:15:91","MOULY MAISON","1.0","-74.0","","0a:8d:db:6e:71:bf","888Corp","1.0","-85.0","","0a:8d:db:6e:71:be","888Corp","11.0","-86.0","","aa:6b:ad:04:c6:a8","DIRECT-a8-HP M477 LaserJet","6.0","-87.0","","02:8d:db:6e:71:be","888Guest","11.0","-84.0","","02:8d:db:6e:71:6d","888Guest","1.0","-87.0","","64:27:37:77:d1:f3","HP-Print-f3-LaserJet 300","6.0","-94.0"
"Fri Oct 27 16:16:34 IDT 2017","model=Lenovo PB2-690Y","device=PB2PRO","32.16763","34.80988","45.0","4","","7c:b7:33:2e:76:73","Mouly","11.0","-81.0","","94:f6:65:5b:b2:28","Efrat Networks MM","5.0","-87.0","","94:f6:65:1b:b2:28","Guest Neetwork MM","5.0","-90.0","","02:8d:db:6e:71:bf","888Guest","1.0","-88.0"
"Fri Oct 27 16:16:37 IDT 2017","model=Lenovo PB2-690Y","device=PB2PRO","32.16763","34.809875","45.0","1","","0a:8d:cb:6e:71:be","888Corp","44.0","-87.0"
"Fri Oct 27 16:16:40 IDT 2017","model=Lenovo PB2-690Y","device=PB2PRO","32.16763","34.809875","45.0","2","","74:da:38:ae:91:7b","lavel-2","2.0","-90.0","","78:e8:b6:69:2a:e9","smartsell","11.0","-90.0"
"Fri Oct 27 16:16:43 IDT 2017","model=Lenovo PB2-690Y","device=PB2PRO","32.16766","34.80986","43.0","1","","02:8d:db:6e:71:6d","888Guest","1.0","-81.0"
